Time,E+E Hum,E+E Temp,Vaisala Hum,Vaisala Temp,SGS Hum,SGS Temp,SGS RAW
15:30:25,75.5,24.97,75.6,24.9,3410.6,25.5,56957
15:30:25,75.37,24.97,75.5,24.9,3410.6,25.5,56956
15:30:25,75.2,24.97,75.4,24.9,3410.6,25.5,56955
15:30:25,74.99,24.98,75.1,25,3410.6,25.5,56955
15:30:25,74.81,24.98,75.1,25,3410.6,25.5,56953
15:30:25,74.64,24.98,74.9,25,3410.5,25.5,56952
15:30:25,74.39,24.98,74.7,25,3410.5,25.5,56949
15:30:25,74.16,24.98,74.6,25,3410.5,25.6,56947
15:30:25,73.9,24.99,74.2,25,3410.4,25.6,56945
15:30:25,73.59,24.99,73.9,25,3410.4,25.5,56939
15:30:25,73.26,24.99,73.7,25,3410.3,25.4,56937
15:30:25,72.93,24.99,73.5,25,3410.3,25.4,56935
15:30:25,72.55,24.99,73.2,25,3410.2,25.5,56932
15:30:25,72.16,24.99,72.9,25,3410.1,25.4,56930
15:30:25,71.72,24.99,72.5,25,3410.1,25.5,56927
15:30:25,71.25,25,72.1,25,3410,25.5,56923
15:30:25,70.77,25,71.7,25,3410,25.5,56919
15:30:25,70.27,25,71.3,25,3409.9,25.5,56915
15:30:25,69.73,25,70.5,25,3409.8,25.5,56910
15:30:25,69.22,25,70,25,3409.7,25.5,56905
15:30:25,68.68,25,69.5,25,3409.6,25.5,56899
15:30:25,68.12,24.99,69,25,3409.6,25.5,56894
15:30:25,67.56,24.99,68.5,25,3409.4,25.5,56889
15:30:25,66.96,24.99,68.5,25,3409.4,25.4,56885
15:30:25,66.37,24.99,67.2,25,3409.3,25.4,56883
15:30:25,65.77,24.99,66.4,25,3409.2,25.4,56876
15:30:25,65.17,24.99,66,25,3409.1,25.5,56871
15:30:25,64.57,24.99,65.3,25,3409,25.5,56869
15:30:25,63.97,24.99,64.8,25,3408.9,25.5,56866
15:30:25,63.32,24.99,64.1,25,3408.9,25.4,56856
15:30:25,62.67,24.99,63.6,25,3408.8,25.4,56851
15:30:25,62.06,24.98,62.8,25,3408.7,25.3,56847
15:30:25,61.44,24.98,62.3,25,3408.6,25.4,56843
15:30:25,60.83,24.98,61.6,25,3408.4,25.5,56834
15:30:25,60.2,24.98,60.3,25,3408.3,25.5,56829
15:30:25,59.56,24.98,59.9,25,3408.2,25.4,56822
15:30:25,58.9,24.97,59.4,25,3408.1,25.4,56817
15:30:25,58.24,24.97,58.7,25,3408,25.3,56808
15:30:25,57.57,24.97,57.6,25.1,3407.9,25.4,56801
15:30:25,56.94,24.97,56.9,25.1,3407.7,25.4,56794
15:30:25,56.28,24.96,56.5,25.1,3407.6,25.4,56787
15:30:25,55.62,24.96,55.8,25.1,3407.4,25.4,56780
15:30:25,54.94,24.96,55.2,25.1,3407.3,25.4,56773
15:30:25,53.55,24.95,54.5,25.1,3407.2,25.4,56763
15:30:25,52.9,24.95,53.4,25.1,3407,25.4,56754
15:30:25,52.26,24.95,52.7,25.1,3406.9,25.4,56753
15:30:25,51.6,24.94,52.1,25.1,3406.8,25.3,56753
15:30:25,50.98,24.94,51.4,25.1,3406.8,25.4,56750
15:30:25,50.37,24.94,51.1,25.1,3406.7,25.4,56737
15:30:25,49.77,24.93,50.3,25.1,3406.6,25.4,56730
15:30:25,49.2,24.93,49.4,25.1,3406.4,25.4,56724
15:30:25,48.63,24.93,48.6,25.1,3406.2,25.5,56718
15:30:25,48.06,24.92,48.6,25.1,3406.1,25.6,56710
